2022-01-26 08:58:30 configure libjbig0:amd64 2.1-3.1+b2 <none>
2022-01-26 08:58:30 status unpacked libjbig0:amd64 2.1-3.1+b2
2022-01-26 08:58:30 status half-configured libjbig0:amd64 2.1-3.1+b2
2022-01-26 08:58:30 status installed libjbig0:amd64 2.1-3.1+b2
2022-01-26 08:58:30 configure libsasl2-modules-db:amd64 2.1.27+dfsg-2.1 <none>
2022-01-26 08:58:30 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg-2.1
2022-01-26 08:58:30 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg-2.1
2022-01-26 08:58:30 status installed libsasl2-modules-db:amd64 2.1.27+dfsg-2.1
2022-01-26 08:58:30 configure libjpeg62-turbo:amd64 1:2.0.6-4 <none>
2022-01-26 08:58:30 status unpacked libjpeg62-turbo:amd64 1:2.0.6-4
2022-01-26 08:58:30 status half-configured libjpeg62-turbo:amd64 1:2.0.6-4
2022-01-26 08:58:30 status installed libjpeg62-turbo:amd64 1:2.0.6-4
2022-01-26 08:58:30 configure libx11-data:all 2:1.7.2-1 <none>
2022-01-26 08:58:30 status unpacked libx11-data:all 2:1.7.2-1
2022-01-26 08:58:30 status half-configured libx11-data:all 2:1.7.2-1
2022-01-26 08:58:30 status installed libx11-data:all 2:1.7.2-1
2022-01-26 08:58:30 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2 <none>
2022-01-26 08:58:30 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2022-01-26 08:58:30 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2022-01-26 08:58:30 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2022-01-26 08:58:30 configure libpng16-16:amd64 1.6.37-3 <none>
2022-01-26 08:58:30 status unpacked libpng16-16:amd64 1.6.37-3
2022-01-26 08:58:30 status half-configured libpng16-16:amd64 1.6.37-3
2022-01-26 08:58:30 status installed libpng16-16:amd64 1.6.37-3
2022-01-26 08:58:30 configure libwebp6:amd64 0.6.1-2.1 <none>
2022-01-26 08:58:30 status unpacked libwebp6:amd64 0.6.1-2.1
2022-01-26 08:58:30 status half-configured libwebp6:amd64 0.6.1-2.1
2022-01-26 08:58:30 status installed libwebp6:amd64 0.6.1-2.1
2022-01-26 08:58:30 configure fonts-dejavu-core:all 2.37-2 <none>
2022-01-26 08:58:30 status unpacked fonts-dejavu-core:all 2.37-2
2022-01-26 08:58:30 status half-configured fonts-dejavu-core:all 2.37-2
2022-01-26 08:58:30 status installed fonts-dejavu-core:all 2.37-2
2022-01-26 08:58:30 configure libsasl2-2:amd64 2.1.27+dfsg-2.1 <none>
2022-01-26 08:58:30 status unpacked libsasl2-2:amd64 2.1.27+dfsg-2.1
2022-01-26 08:58:30 status half-configured libsasl2-2:amd64 2.1.27+dfsg-2.1
2022-01-26 08:58:30 status installed libsasl2-2:amd64 2.1.27+dfsg-2.1
2022-01-26 08:58:30 configure libmd0:amd64 1.0.3-3 <none>
2022-01-26 08:58:30 status unpacked libmd0:amd64 1.0.3-3
2022-01-26 08:58:30 status half-configured libmd0:amd64 1.0.3-3
2022-01-26 08:58:30 status installed libmd0:amd64 1.0.3-3
2022-01-26 08:58:30 configure sensible-utils:all 0.0.14 <none>
2022-01-26 08:58:30 status unpacked sensible-utils:all 0.0.14
2022-01-26 08:58:30 status half-configured sensible-utils:all 0.0.14
2022-01-26 08:58:30 status installed sensible-utils:all 0.0.14
2022-01-26 08:58:30 configure libgeoip1:amd64 1.6.12-7 <none>
2022-01-26 08:58:30 status unpacked libgeoip1:amd64 1.6.12-7
2022-01-26 08:58:30 status half-configured libgeoip1:amd64 1.6.12-7
2022-01-26 08:58:30 status installed libgeoip1:amd64 1.6.12-7
2022-01-26 08:58:30 configure libssh2-1:amd64 1.9.0-2 <none>
2022-01-26 08:58:30 status unpacked libssh2-1:amd64 1.9.0-2
2022-01-26 08:58:30 status half-configured libssh2-1:amd64 1.9.0-2
2022-01-26 08:58:30 status installed libssh2-1:amd64 1.9.0-2
2022-01-26 08:58:30 configure libtiff5:amd64 4.2.0-1 <none>
2022-01-26 08:58:30 status unpacked libtiff5:amd64 4.2.0-1
2022-01-26 08:58:30 status half-configured libtiff5:amd64 4.2.0-1
2022-01-26 08:58:30 status installed libtiff5:amd64 4.2.0-1
2022-01-26 08:58:30 configure libbsd0:amd64 0.11.3-1 <none>
2022-01-26 08:58:30 status unpacked libbsd0:amd64 0.11.3-1
2022-01-26 08:58:30 status half-configured libbsd0:amd64 0.11.3-1
2022-01-26 08:58:30 status installed libbsd0:amd64 0.11.3-1
2022-01-26 08:58:30 configure readline-common:all 8.1-1 <none>
2022-01-26 08:58:30 status unpacked readline-common:all 8.1-1
2022-01-26 08:58:30 status half-configured readline-common:all 8.1-1
2022-01-26 08:58:30 status installed readline-common:all 8.1-1
2022-01-26 08:58:30 configure libxml2:amd64 2.9.10+dfsg-6.7 <none>
2022-01-26 08:58:30 status unpacked libxml2:amd64 2.9.10+dfsg-6.7
2022-01-26 08:58:30 status half-configured libxml2:amd64 2.9.10+dfsg-6.7
2022-01-26 08:58:30 status installed libxml2:amd64 2.9.10+dfsg-6.7
2022-01-26 08:58:30 configure libxdmcp6:amd64 1:1.1.2-3 <none>
2022-01-26 08:58:30 status unpacked libxdmcp6:amd64 1:1.1.2-3
2022-01-26 08:58:30 status half-configured libxdmcp6:amd64 1:1.1.2-3
2022-01-26 08:58:30 status installed libxdmcp6:amd64 1:1.1.2-3
2022-01-26 08:58:30 configure libxcb1:amd64 1.14-3 <none>
2022-01-26 08:58:30 status unpacked libxcb1:amd64 1.14-3
2022-01-26 08:58:30 status half-configured libxcb1:amd64 1.14-3
2022-01-26 08:58:30 status installed libxcb1:amd64 1.14-3
2022-01-26 08:58:30 configure libreadline8:amd64 8.1-1 <none>
2022-01-26 08:58:30 status unpacked libreadline8:amd64 8.1-1
2022-01-26 08:58:30 status half-configured libreadline8:amd64 8.1-1
2022-01-26 08:58:30 status installed libreadline8:amd64 8.1-1
2022-01-26 08:58:30 configure libldap-2.4-2:amd64 2.4.57+dfsg-3 <none>
2022-01-26 08:58:30 status unpacked libldap-2.4-2:amd64 2.4.57+dfsg-3
2022-01-26 08:58:30 status half-configured libldap-2.4-2:amd64 2.4.57+dfsg-3
2022-01-26 08:58:30 status installed libldap-2.4-2:amd64 2.4.57+dfsg-3
2022-01-26 08:58:30 configure libfreetype6:amd64 2.10.4+dfsg-1 <none>
2022-01-26 08:58:30 status unpacked libfreetype6:amd64 2.10.4+dfsg-1
2022-01-26 08:58:30 status half-configured libfreetype6:amd64 2.10.4+dfsg-1
2022-01-26 08:58:30 status installed libfreetype6:amd64 2.10.4+dfsg-1
2022-01-26 08:58:30 configure nginx-module-geoip:amd64 1.21.6-1~bullseye <none>
2022-01-26 08:58:30 status unpacked nginx-module-geoip:amd64 1.21.6-1~bullseye
2022-01-26 08:58:30 status half-configured nginx-module-geoip:amd64 1.21.6-1~bullseye
2022-01-26 08:58:30 status installed nginx-module-geoip:amd64 1.21.6-1~bullseye
2022-01-26 08:58:30 configure ucf:all 3.0043 <none>
2022-01-26 08:58:30 status unpacked ucf:all 3.0043
2022-01-26 08:58:30 status half-configured ucf:all 3.0043
2022-01-26 08:58:30 status installed ucf:all 3.0043
2022-01-26 08:58:30 configure libxslt1.1:amd64 1.1.34-4 <none>
2022-01-26 08:58:30 status unpacked libxslt1.1:amd64 1.1.34-4
2022-01-26 08:58:30 status half-configured libxslt1.1:amd64 1.1.34-4
2022-01-26 08:58:30 status installed libxslt1.1:amd64 1.1.34-4
2022-01-26 08:58:30 configure libcurl4:amd64 7.74.0-1.3+deb11u1 <none>
2022-01-26 08:58:30 status unpacked libcurl4:amd64 7.74.0-1.3+deb11u1
2022-01-26 08:58:30 status half-configured libcurl4:amd64 7.74.0-1.3+deb11u1
2022-01-26 08:58:30 status installed libcurl4:amd64 7.74.0-1.3+deb11u1
2022-01-26 08:58:30 configure libx11-6:amd64 2:1.7.2-1 <none>
2022-01-26 08:58:30 status unpacked libx11-6:amd64 2:1.7.2-1
2022-01-26 08:58:30 status half-configured libx11-6:amd64 2:1.7.2-1
2022-01-26 08:58:30 status installed libx11-6:amd64 2:1.7.2-1
2022-01-26 08:58:30 configure curl:amd64 7.74.0-1.3+deb11u1 <none>
2022-01-26 08:58:30 status unpacked curl:amd64 7.74.0-1.3+deb11u1
2022-01-26 08:58:30 status half-configured curl:amd64 7.74.0-1.3+deb11u1
2022-01-26 08:58:30 status installed curl:amd64 7.74.0-1.3+deb11u1
2022-01-26 08:58:30 configure libxpm4:amd64 1:3.5.12-1 <none>
2022-01-26 08:58:30 status unpacked libxpm4:amd64 1:3.5.12-1
2022-01-26 08:58:30 status half-configured libxpm4:amd64 1:3.5.12-1
2022-01-26 08:58:30 status installed libxpm4:amd64 1:3.5.12-1
2022-01-26 08:58:30 configure nginx-module-njs:amd64 1.21.6+0.7.2-1~bullseye <none>
2022-01-26 08:58:30 status unpacked nginx-module-njs:amd64 1.21.6+0.7.2-1~bullseye
2022-01-26 08:58:30 status half-configured nginx-module-njs:amd64 1.21.6+0.7.2-1~bullseye
2022-01-26 08:58:30 status installed nginx-module-njs:amd64 1.21.6+0.7.2-1~bullseye
2022-01-26 08:58:30 configure fontconfig-config:all 2.13.1-4.2 <none>
2022-01-26 08:58:30 status unpacked fontconfig-config:all 2.13.1-4.2
2022-01-26 08:58:30 status half-configured fontconfig-config:all 2.13.1-4.2
2022-01-26 08:58:30 status installed fontconfig-config:all 2.13.1-4.2
2022-01-26 08:58:30 configure nginx-module-xslt:amd64 1.21.6-1~bullseye <none>
2022-01-26 08:58:30 status unpacked nginx-module-xslt:amd64 1.21.6-1~bullseye
2022-01-26 08:58:30 status half-configured nginx-module-xslt:amd64 1.21.6-1~bullseye
2022-01-26 08:58:30 status installed nginx-module-xslt:amd64 1.21.6-1~bullseye
2022-01-26 08:58:30 configure libfontconfig1:amd64 2.13.1-4.2 <none>
2022-01-26 08:58:30 status unpacked libfontconfig1:amd64 2.13.1-4.2
2022-01-26 08:58:30 status half-configured libfontconfig1:amd64 2.13.1-4.2
2022-01-26 08:58:30 status installed libfontconfig1:amd64 2.13.1-4.2
2022-01-26 08:58:30 configure libgd3:amd64 2.3.0-2 <none>
2022-01-26 08:58:30 status unpacked libgd3:amd64 2.3.0-2
2022-01-26 08:58:30 status half-configured libgd3:amd64 2.3.0-2
2022-01-26 08:58:30 status installed libgd3:amd64 2.3.0-2
2022-01-26 08:58:30 configure nginx-module-image-filter:amd64 1.21.6-1~bullseye <none>
2022-01-26 08:58:30 status unpacked nginx-module-image-filter:amd64 1.21.6-1~bullseye
2022-01-26 08:58:30 status half-configured nginx-module-image-filter:amd64 1.21.6-1~bullseye
2022-01-26 08:58:30 status installed nginx-module-image-filter:amd64 1.21.6-1~bullseye
2022-01-26 08:58:30 trigproc libc-bin:amd64 2.31-13+deb11u2 <none>
2022-01-26 08:58:30 status half-configured libc-bin:amd64 2.31-13+deb11u2
2022-01-26 08:58:30 status installed libc-bin:amd64 2.31-13+deb11u2
